gene	sulem2015	saleheen2017	elgh	karcewski2019	deboever2018	any
RGS14	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RGS16	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RGS17	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RGS18	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RGS19	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RGS2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RGS20	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RGS21	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RGS22	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
RGS3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RGS4	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
RGS5	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RGS6	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RGS7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RGS7BP	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RGS8	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RGS9	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RGS9BP	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RGSL1	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE
RHAG	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RHBDD1	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
RHBDD2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RHBDD3	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE
RHBDF1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RHBDF2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RHBDL1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RHBDL2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RHBDL3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RHBG	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
RHCE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RHCG	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
RHD	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE
RHEB	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RHEBL1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RHEX	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
RHNO1	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
RHO	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RHOA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RHOB	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RHOBTB1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RHOBTB2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RHOBTB3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RHOC	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
RHOD	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RHOF	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RHOG	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RHOH	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RHOJ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RHOQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RHOT1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RHOT2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RHOU	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RHOV	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RHOXF1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RHOXF2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RHOXF2B	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RHPN1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RHPN2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RIBC1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RIBC2	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
RIC1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RIC3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RIC8A	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RIC8B	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RICTOR	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RIDA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RIF1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RIIAD1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RILP	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
RILPL1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RILPL2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RIMBP2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RIMBP3	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
RIMBP3B	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RIMBP3C	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RIMKLA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RIMKLB	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RIMS1	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
RIMS2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RIMS3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RIMS4	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RIN1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RIN2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RIN3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RING1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RINL	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RINT1	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
RIOK1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RIOK2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RIOK3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RIOX1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RIOX2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RIPK1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RIPK2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RIPK3	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE
RIPK4	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RIPOR1	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
RIPOR2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RIPOR3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RIPPLY1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RIPPLY2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RIPPLY3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RIT1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RIT2	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
RITA1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RLBP1	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
RLF	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RLIM	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RLN1	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
RLN2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RLN3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RMC1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RMDN1	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE
RMDN2	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
RMDN3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RMI1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RMI2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RMND1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RMND5A	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RMND5B	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE
RNASE1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RNASE10	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RNASE11	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RNASE12	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RNASE13	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RNASE2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RNASE3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RNASE4	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
RNASE6	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RNASE7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RNASE8	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RNASE9	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE
RNASEH1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RNASEH2A	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RNASEH2B	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RNASEH2C	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RNASEK	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RNASEL	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
RNASET2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RND1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RND2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RND3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RNF10	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
RNF103	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
RNF11	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RNF111	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RNF112	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RNF113A	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RNF113B	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RNF114	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RNF115	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RNF121	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RNF122	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RNF123	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
RNF125	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RNF126	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RNF128	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RNF13	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
RNF130	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RNF133	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RNF135	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
RNF138	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RNF139	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RNF14	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RNF141	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RNF144A	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RNF144B	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RNF145	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RNF146	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RNF148	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
RNF149	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RNF150	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RNF151	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RNF152	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RNF157	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RNF165	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RNF166	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RNF167	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RNF168	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RNF169	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RNF17	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE
RNF170	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RNF175	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
RNF180	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RNF181	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
RNF182	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RNF183	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RNF185	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RNF186	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE
RNF187	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RNF19A	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RNF19B	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RNF2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RNF20	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RNF207	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE
RNF208	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RNF212	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RNF212B	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RNF213	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE
RNF214	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RNF215	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RNF216	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RNF217	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
RNF219	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
RNF220	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RNF222	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RNF223	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RNF224	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE
RNF225	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RNF227	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RNF24	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RNF25	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RNF26	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RNF31	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RNF32	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
RNF34	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RNF38	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RNF39	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
RNF4	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RNF40	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
RNF41	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RNF43	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RNF44	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RNF5	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RNF6	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RNF7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RNF8	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RNFT1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RNFT2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RNGTT	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RNH1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RNLS	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE
RNMT	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RNPC3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RNPEP	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RNPEPL1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RNPS1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ROBO1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ROBO2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ROBO3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ROBO4	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ROCK1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ROCK2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ROGDI	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ROM1	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE
ROMO1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ROPN1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ROPN1B	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ROPN1L	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
ROR1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ROR2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RORA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RORB	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RORC	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
ROS1	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE
RP1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RP1L1	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE
RP2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RP9	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE
RPA1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RPA2	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
RPA3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RPA4	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RPAIN	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RPAP1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RPAP2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RPAP3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RPE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RPE65	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RPEL1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RPF1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RPF2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RPGR	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RPGRIP1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RPGRIP1L	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
RPH3A	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RPH3AL	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE
RPIA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RPL10	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RPL10A	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RPL10L	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RPL11	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RPL12	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RPL13	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RPL13A	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RPL14	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RPL15	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RPL17	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RPL18	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RPL18A	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RPL19	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RPL21	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RPL22	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RPL22L1	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
RPL23	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RPL23A	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RPL24	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RPL26	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RPL26L1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RPL27	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RPL27A	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RPL28	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RPL29	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
RPL3	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
RPL30	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RPL31	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RPL32	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RPL34	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RPL35	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RPL35A	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RPL36	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RPL36A	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RPL36AL	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RPL37	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RPL37A	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RPL38	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RPL39	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RPL39L	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RPL3L	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE
RPL4	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RPL41	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RPL5	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RPL6	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RPL7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RPL7A	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RPL7L1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RPL8	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RPL9	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RPLP0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RPLP1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RPLP2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RPN1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RPN2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RPP14	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RPP21	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RPP25	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RPP25L	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RPP30	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
RPP38	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RPP40	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RPRD1A	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RPRD1B	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RPRD2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RPRM	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RPRML	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RPS10	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RPS11	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RPS12	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RPS13	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RPS14	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RPS15	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RPS15A	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RPS16	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RPS17	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RPS18	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RPS19	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RPS19BP1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RPS2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RPS20	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RPS21	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RPS23	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RPS24	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RPS25	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RPS26	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RPS27	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RPS27A	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RPS27L	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RPS28	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RPS29	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RPS3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RPS3A	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RPS4X	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RPS4Y1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RPS4Y2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RPS5	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RPS6	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RPS6KA1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RPS6KA2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RPS6KA3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RPS6KA4	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RPS6KA5	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RPS6KA6	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RPS6KB1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RPS6KB2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RPS6KC1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RPS6KL1	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE
RPS7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RPS8	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RPS9	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RPSA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
RPTN	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE
RPTOR	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
